Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Total_Amount,Order_Status,Payment_Method
ORD03993,C0405,P083,2024-10-03,10,7999.0,0,79990.0,Completed,Card
ORD01053,C0207,P041,2025-06-13,3,2999.0,10,8097.3,Completed,Cash
ORD02367,C0439,P071,2024-05-21,4,499.0,10,1796.4,Completed,Net Banking
ORD02005,C0434,P044,2024-01-31,1,4999.0,0,4999.0,Pending,Cash
ORD03470,C0038,P004,2024-11-03,2,24999.0,25,37498.5,Completed,Net Banking
ORD01159,C0410,P014,2025-04-20,7,29990.0,10,188937.0,Completed,UPI
ORD04880,C0141,P008,2024-07-03,8,47999.0,5,364792.4,Cancelled,UPI
ORD04796,C0106,P026,2024-01-12,5,3999.0,10,17995.5,Completed,Net Banking
ORD00788,C0278,P051,2025-03-14,2,699.0,5,1328.1,Completed,UPI
ORD01075,C0192,P081,2024-03-06,8,12999.0,0,103992.0,Cancelled,Net Banking
ORD02830,C0086,P071,2024-03-11,8,499.0,0,3992.0,Completed,UPI
ORD00997,C0477,P021,2024-10-05,2,14999.0,20,23998.4,Completed,Net Banking
ORD00374,C0480,P010,2025-04-09,5,59999.0,10,269995.5,Completed,Card
ORD00133,C0047,P071,2024-10-18,9,499.0,25,3368.25,Completed,Net Banking
ORD03177,C0337,P016,2024-04-24,10,54999.0,30,384993.0,Completed,UPI
ORD04542,C0221,P081,2025-02-12,8,12999.0,0,103992.0,Returned,Net Banking
ORD02441,C0135,P006,2024-09-04,8,62999.0,20,403193.6,Completed,Card
ORD04729,C0430,P006,2024-03-18,10,62999.0,15,535491.5,Cancelled,UPI
ORD04483,C0222,P049,2025-06-19,7,31999.0,5,212793.35,Completed,Card
ORD04841,C0374,P069,2025-01-15,7,14999.0,25,78744.75,Completed,Cash
ORD01136,C0440,P065,2024-06-07,2,699.0,5,1328.1,Completed,Cash
ORD00288,C0026,P014,2025-03-02,3,29990.0,0,89970.0,Completed,Card
ORD00808,C0204,P049,2024-06-20,8,31999.0,15,217593.2,Completed,Card
ORD04732,C0379,P043,2025-05-28,1,7999.0,10,7199.1,Pending,Card
ORD04214,C0294,P053,2024-01-07,7,499.0,0,3493.0,Completed,Card
ORD04806,C0256,P074,2024-07-21,2,399.0,5,758.1,Pending,Card
ORD01742,C0296,P006,2024-03-05,5,62999.0,5,299245.25,Pending,UPI
ORD02729,C0426,P011,2024-05-20,5,79999.0,10,359995.5,Pending,UPI
ORD03059,C0321,P041,2025-05-08,5,2999.0,0,14995.0,Completed,Cash
ORD01870,C0461,P044,2025-01-16,8,4999.0,5,37992.4,Completed,Card
ORD04918,C0467,P043,2025-04-27,9,7999.0,10,64791.9,Pending,UPI
ORD02969,C0362,P023,2024-06-28,3,5999.0,15,15297.45,Completed,Cash
ORD00878,C0420,P084,2024-05-07,4,4999.0,30,13997.2,Cancelled,UPI
ORD03542,C0458,P064,2025-04-17,9,1299.0,30,8183.7,Pending,UPI
ORD04527,C0149,P083,2024-01-23,10,7999.0,5,75990.5,Completed,Cash
ORD02178,C0321,P040,2024-04-04,1,1799.0,10,1619.1,Pending,Net Banking
ORD01648,C0317,P053,2024-06-11,9,499.0,20,3592.8,Completed,Card
ORD03299,C0019,P091,2025-03-14,6,25.0,5,142.5,Cancelled,Cash
ORD02464,C0285,P067,2024-02-15,1,2499.0,10,2249.1,Cancelled,Card
ORD01731,C0425,P024,2024-12-07,4,2499.0,15,8496.6,Cancelled,UPI
ORD01927,C0397,P076,2024-03-09,4,299.0,30,837.2,Cancelled,Cash
ORD00545,C0011,P083,2024-02-05,1,7999.0,30,5599.3,Completed,Card
ORD00423,C0241,P094,2025-05-31,1,399.0,10,359.1,Completed,Card
ORD03857,C0017,P081,2024-01-14,1,12999.0,5,12349.05,Completed,Net Banking
ORD03056,C0432,P098,2024-05-20,7,599.0,20,3354.4,Completed,UPI
ORD04455,C0173,P069,2024-02-18,5,14999.0,10,67495.5,Pending,Card
ORD04318,C0128,P027,2024-01-02,5,2499.0,10,11245.5,Completed,UPI
ORD03379,C0050,P038,2024-06-06,1,1995.0,10,1795.5,Completed,UPI
ORD01719,C0120,P020,2024-05-20,9,8995.0,10,72859.5,Completed,Cash
ORD01737,C0395,P005,2024-05-02,5,19999.0,0,99995.0,Completed,Net Banking
ORD04123,C0026,P081,2024-02-01,1,12999.0,25,9749.25,Completed,Card
ORD01704,C0377,P025,2025-06-20,9,2499.0,5,21366.45,Completed,UPI
ORD03127,C0303,P077,2024-06-07,10,699.0,25,5242.5,Pending,Cash
ORD00995,C0385,P023,2025-05-30,3,5999.0,0,17997.0,Completed,Card
ORD03693,C0405,P031,2024-12-10,2,12999.0,10,23398.2,Pending,Net Banking
ORD03596,C0491,P089,2024-07-05,3,499.0,0,1497.0,Completed,Cash
ORD00734,C0151,P020,2024-12-01,4,8995.0,0,35980.0,Completed,UPI
ORD02192,C0372,P083,2025-04-19,8,7999.0,5,60792.4,Completed,UPI
ORD00928,C0127,P086,2025-03-15,4,12999.0,15,44196.6,Pending,Cash
ORD00562,C0233,P087,2025-05-21,2,29999.0,5,56998.1,Pending,UPI
ORD03086,C0047,P059,2024-01-07,9,3499.0,10,28341.9,Pending,UPI
ORD01434,C0008,P086,2024-03-07,6,12999.0,5,74094.3,Completed,UPI
ORD00427,C0383,P075,2024-01-25,8,399.0,15,2713.2,Pending,Net Banking
ORD00472,C0355,P018,2024-12-31,3,59900.0,0,179700.0,Completed,Card
ORD01057,C0041,P074,2025-01-26,1,399.0,0,399.0,Returned,Card
ORD00487,C0047,P019,2024-10-11,10,73999.0,10,665991.0,Completed,Net Banking
ORD04508,C0370,P065,2025-05-25,2,699.0,10,1258.2,Completed,UPI
ORD00492,C0182,P049,2025-03-10,4,31999.0,20,102396.8,Completed,UPI
ORD01816,C0142,P037,2025-03-16,4,6995.0,5,26581.0,Completed,Card
ORD04477,C0277,P049,2025-03-19,10,31999.0,0,319990.0,Cancelled,UPI
ORD04256,C0247,P078,2025-02-03,8,799.0,0,6392.0,Completed,UPI
ORD02296,C0149,P036,2024-01-29,10,22495.0,10,202455.0,Completed,UPI
ORD02938,C0194,P061,2025-01-08,9,2499.0,10,20241.9,Completed,Card
ORD00291,C0432,P071,2024-03-07,5,499.0,15,2120.75,Completed,Card
ORD00498,C0044,P016,2024-05-26,7,54999.0,10,346493.7,Completed,Net Banking
ORD01651,C0393,P003,2025-01-06,8,39999.0,25,239994.0,Completed,Card
ORD00253,C0155,P031,2025-05-28,5,12999.0,0,64995.0,Completed,Net Banking
ORD01033,C0422,P002,2024-07-22,2,134999.0,30,188998.6,Completed,UPI
ORD03309,C0324,P043,2024-03-31,9,7999.0,20,57592.8,Completed,Net Banking
ORD00351,C0126,P061,2024-03-20,9,2499.0,25,16868.25,Completed,UPI
ORD03656,C0189,P053,2025-05-22,5,499.0,0,2495.0,Pending,Card
ORD03078,C0247,P052,2024-01-25,6,299.0,30,1255.8,Completed,UPI
ORD03826,C0439,P091,2024-08-22,8,25.0,10,180.0,Completed,UPI
ORD02342,C0131,P043,2024-07-18,1,7999.0,10,7199.1,Completed,Cash
ORD00091,C0279,P070,2025-04-28,3,799.0,10,2157.3,Completed,Net Banking
ORD01618,C0124,P056,2025-01-14,8,699.0,0,5592.0,Completed,Cash
ORD00811,C0132,P049,2025-04-19,5,31999.0,15,135995.75,Completed,Card
ORD02663,C0161,P067,2024-12-01,7,2499.0,30,12245.1,Completed,Net Banking
ORD04954,C0444,P048,2024-05-20,1,28999.0,5,27549.05,Completed,Card
ORD00027,C0041,P059,2025-03-30,10,3499.0,15,29741.5,Completed,Card
ORD03361,C0033,P094,2024-08-01,5,399.0,5,1895.25,Cancelled,UPI
ORD00735,C0065,P066,2025-05-15,4,999.0,0,3996.0,Pending,Cash
ORD02134,C0020,P083,2025-06-28,6,7999.0,30,33595.8,Completed,UPI
ORD01336,C0374,P035,2024-03-26,3,3499.0,15,8922.45,Completed,Card
ORD04020,C0039,P034,2025-06-18,4,2499.0,5,9496.2,Completed,UPI
ORD00804,C0105,P017,2024-04-03,3,68999.0,25,155247.75,Completed,Cash
ORD01596,C0270,P073,2025-06-28,9,299.0,10,2421.9,Pending,Card
ORD03306,C0135,P071,2025-06-08,8,499.0,10,3592.8,Completed,UPI
ORD03769,C0138,P075,2024-02-07,1,399.0,5,379.05,Completed,Cash
ORD03973,C0090,P019,2024-01-03,10,73999.0,5,702990.5,Pending,Net Banking
ORD01748,C0240,P045,2024-10-26,3,2999.0,30,6297.9,Pending,Card
ORD01074,C0418,P041,2024-04-20,10,2999.0,10,26991.0,Completed,Card
ORD00587,C0409,P008,2024-03-13,9,47999.0,25,323993.25,Completed,UPI
ORD00255,C0071,P012,2025-01-26,9,44999.0,30,283493.7,Completed,Card
ORD01293,C0119,P058,2025-01-13,8,199.0,25,1194.0,Completed,UPI
ORD04088,C0082,P067,2025-05-23,4,2499.0,0,9996.0,Completed,UPI
ORD00813,C0003,P002,2025-05-27,6,134999.0,15,688494.9,Completed,Card
ORD04352,C0365,P073,2024-01-09,1,299.0,15,254.15,Completed,Card
ORD02556,C0296,P093,2025-01-19,10,299.0,5,2840.5,Completed,Card
ORD00777,C0100,P051,2024-02-08,1,699.0,5,664.05,Completed,Net Banking
ORD04635,C0389,P005,2025-04-17,5,19999.0,0,99995.0,Pending,UPI
ORD00506,C0040,P085,2025-06-16,8,34999.0,15,237993.2,Completed,Card
ORD03434,C0245,P073,2024-04-08,8,299.0,25,1794.0,Completed,Net Banking
ORD04692,C0305,P043,2024-06-30,2,7999.0,0,15998.0,Pending,Card
ORD00316,C0273,P041,2025-03-27,2,2999.0,5,5698.1,Completed,UPI
ORD02851,C0005,P022,2024-03-08,3,12999.0,5,37047.15,Pending,Card
ORD04973,C0496,P046,2024-12-13,9,999.0,0,8991.0,Completed,UPI
ORD01838,C0444,P095,2024-06-29,5,129.0,20,516.0,Completed,Card
ORD03228,C0200,P008,2025-03-29,6,47999.0,10,259194.6,Completed,Card
ORD00908,C0487,P068,2024-02-13,10,34999.0,15,297491.5,Returned,Card
ORD04155,C0081,P048,2025-01-16,2,28999.0,0,57998.0,Completed,Card
ORD00070,C0170,P005,2024-03-30,2,19999.0,0,39998.0,Completed,UPI
ORD04567,C0099,P019,2024-09-03,9,73999.0,0,665991.0,Completed,Card
ORD04422,C0500,P071,2025-01-16,8,499.0,25,2994.0,Completed,Card
ORD01819,C0083,P012,2024-10-03,8,44999.0,0,359992.0,Completed,Cash
ORD02715,C0134,P073,2024-07-15,8,299.0,20,1913.6,Completed,Net Banking
ORD04553,C0294,P079,2025-01-23,4,399.0,0,1596.0,Completed,Net Banking
ORD03167,C0284,P052,2024-10-12,1,299.0,30,209.3,Completed,Card
ORD03940,C0352,P009,2024-10-25,9,44999.0,10,364491.9,Completed,Net Banking
ORD03771,C0398,P043,2025-05-30,4,7999.0,10,28796.4,Completed,Net Banking
ORD04092,C0010,P042,2024-03-21,1,9999.0,0,9999.0,Completed,UPI
ORD03922,C0426,P076,2024-10-10,8,299.0,0,2392.0,Pending,Card
ORD03618,C0388,P024,2024-02-21,10,2499.0,5,23740.5,Completed,UPI
ORD01021,C0149,P049,2024-06-11,10,31999.0,10,287991.0,Cancelled,UPI
ORD00502,C0208,P063,2025-06-07,5,899.0,0,4495.0,Pending,UPI
ORD00388,C0044,P081,2025-03-24,4,12999.0,0,51996.0,Completed,UPI
ORD02463,C0451,P041,2025-04-19,8,2999.0,0,23992.0,Pending,UPI
ORD02500,C0369,P035,2025-01-13,8,3499.0,10,25192.8,Cancelled,Card
ORD03850,C0444,P062,2025-03-07,8,1799.0,10,12952.8,Completed,Card
ORD01216,C0165,P034,2024-07-02,8,2499.0,15,16993.2,Completed,UPI
ORD03380,C0162,P010,2024-09-19,6,59999.0,25,269995.5,Completed,UPI
ORD04718,C0252,P087,2024-04-05,3,29999.0,0,89997.0,Completed,Card
ORD03204,C0410,P009,2025-01-09,9,44999.0,10,364491.9,Completed,UPI
ORD00411,C0091,P021,2024-01-30,8,14999.0,20,95993.6,Completed,Net Banking
ORD01232,C0376,P016,2025-06-24,1,54999.0,25,41249.25,Completed,Card
ORD00110,C0421,P024,2025-06-07,5,2499.0,0,12495.0,Pending,UPI
ORD02555,C0176,P043,2025-03-14,5,7999.0,0,39995.0,Completed,Card
ORD04168,C0470,P037,2025-03-03,2,6995.0,0,13990.0,Pending,Card
ORD04447,C0338,P059,2024-07-22,5,3499.0,20,13996.0,Completed,Cash
ORD04942,C0452,P083,2024-05-19,5,7999.0,10,35995.5,Completed,UPI
ORD02645,C0094,P051,2025-03-13,4,699.0,0,2796.0,Cancelled,Card
ORD01666,C0293,P031,2024-03-30,2,12999.0,0,25998.0,Pending,Cash
ORD04101,C0488,P064,2024-05-25,4,1299.0,20,4156.8,Completed,Card
ORD00732,C0407,P025,2024-07-15,9,2499.0,10,20241.9,Completed,UPI
ORD00222,C0372,P005,2024-10-18,10,19999.0,0,199990.0,Completed,Net Banking
ORD01790,C0245,P066,2024-03-15,10,999.0,0,9990.0,Completed,Cash
ORD02120,C0398,P043,2025-04-03,2,7999.0,30,11198.6,Completed,Card
ORD04175,C0080,P092,2025-05-14,3,275.0,0,825.0,Pending,Net Banking
ORD00625,C0026,P057,2025-04-13,2,299.0,0,598.0,Pending,Card
ORD03849,C0286,P061,2024-10-15,1,2499.0,5,2374.05,Cancelled,UPI
ORD02993,C0398,P039,2024-08-31,10,2299.0,0,22990.0,Completed,Card
ORD01589,C0308,P048,2024-06-30,8,28999.0,0,231992.0,Completed,Cash
ORD04909,C0079,P063,2024-05-31,8,899.0,10,6472.8,Completed,Cash
ORD04452,C0144,P058,2024-11-08,7,199.0,0,1393.0,Completed,Card
ORD03847,C0258,P092,2024-12-08,3,275.0,25,618.75,Completed,UPI
ORD02903,C0148,P065,2025-05-29,3,699.0,0,2097.0,Completed,UPI
ORD03338,C0250,P035,2024-04-27,7,3499.0,0,24493.0,Completed,UPI
ORD04292,C0454,P093,2025-02-10,7,299.0,0,2093.0,Completed,UPI
ORD04424,C0047,P005,2024-01-01,1,19999.0,30,13999.3,Completed,Cash
ORD03987,C0129,P052,2025-03-31,2,299.0,5,568.1,Pending,Card
ORD00178,C0177,P037,2025-04-25,9,6995.0,0,62955.0,Completed,Card
ORD04383,C0175,P075,2024-12-06,1,399.0,0,399.0,Returned,UPI
ORD00953,C0108,P069,2024-04-28,1,14999.0,30,10499.3,Completed,Card
ORD00081,C0093,P086,2024-02-25,9,12999.0,15,99442.35,Completed,UPI
ORD03334,C0193,P095,2025-01-16,2,129.0,20,206.4,Completed,Cash
ORD04325,C0363,P043,2025-01-16,3,7999.0,5,22797.15,Completed,UPI
ORD01676,C0212,P065,2024-10-19,4,699.0,10,2516.4,Completed,UPI
ORD02168,C0332,P030,2024-03-15,4,9999.0,0,39996.0,Completed,Cash
ORD02660,C0272,P042,2024-09-25,9,9999.0,20,71992.8,Completed,UPI
ORD00857,C0146,P019,2024-02-05,10,73999.0,10,665991.0,Completed,Net Banking
ORD00578,C0364,P072,2025-05-11,8,499.0,15,3393.2,Completed,Cash
ORD02074,C0029,P053,2024-01-24,9,499.0,15,3817.35,Completed,Card
ORD02457,C0456,P004,2024-05-09,1,24999.0,15,21249.15,Completed,Cash
ORD01741,C0016,P005,2025-05-24,7,19999.0,15,118994.05,Completed,Net Banking
ORD02100,C0367,P022,2024-07-26,6,12999.0,10,70194.6,Completed,Card
ORD02673,C0011,P095,2024-06-21,1,129.0,0,129.0,Completed,Net Banking
ORD02965,C0005,P041,2024-07-15,6,2999.0,10,16194.6,Completed,Cash
ORD01438,C0434,P095,2024-03-22,1,129.0,15,109.65,Completed,UPI
ORD01744,C0333,P006,2025-03-21,9,62999.0,15,481942.35,Pending,Cash
ORD02688,C0276,P067,2024-04-12,5,2499.0,5,11870.25,Pending,Card
ORD00678,C0326,P065,2024-07-27,3,699.0,10,1887.3,Completed,UPI
ORD02143,C0469,P042,2024-07-10,9,9999.0,10,80991.9,Pending,Net Banking
ORD00220,C0372,P042,2024-09-03,10,9999.0,20,79992.0,Completed,Cash
ORD02095,C0072,P093,2025-02-16,7,299.0,30,1465.1,Completed,UPI
ORD03205,C0102,P088,2024-01-05,2,28999.0,15,49298.3,Completed,Cash
ORD00044,C0177,P087,2024-05-15,3,29999.0,20,71997.6,Completed,Card
ORD00211,C0311,P092,2024-03-13,1,275.0,5,261.25,Completed,Net Banking
ORD03586,C0355,P094,2025-05-07,9,399.0,10,3231.9,Completed,Cash
ORD00355,C0087,P074,2024-02-22,5,399.0,25,1496.25,Completed,Card
ORD03997,C0102,P055,2025-05-13,4,299.0,10,1076.4,Cancelled,Cash
ORD03553,C0086,P089,2025-02-19,8,499.0,30,2794.4,Completed,UPI
ORD03680,C0077,P071,2025-03-20,7,499.0,0,3493.0,Pending,UPI
ORD00585,C0003,P043,2024-02-14,10,7999.0,15,67991.5,Completed,Cash
ORD00368,C0396,P087,2024-09-04,10,29999.0,5,284990.5,Completed,Card
ORD01903,C0185,P092,2024-12-17,10,275.0,10,2475.0,Completed,UPI
ORD03787,C0139,P013,2025-06-21,4,1499.0,0,5996.0,Completed,Net Banking
ORD03340,C0283,P010,2024-10-20,2,59999.0,5,113998.1,Pending,UPI
ORD00136,C0060,P066,2024-09-20,9,999.0,25,6743.25,Completed,Card
ORD00839,C0212,P085,2024-07-11,1,34999.0,30,24499.3,Returned,Cash
ORD00048,C0403,P021,2024-10-20,5,14999.0,0,74995.0,Pending,Card
ORD02926,C0008,P022,2024-09-20,5,12999.0,5,61745.25,Pending,UPI
ORD03459,C0140,P098,2024-04-12,8,599.0,0,4792.0,Completed,UPI
ORD04966,C0100,P006,2024-11-15,1,62999.0,30,44099.3,Completed,Cash
ORD03424,C0111,P061,2025-03-05,8,2499.0,30,13994.4,Pending,Net Banking
ORD02046,C0194,P043,2025-04-28,8,7999.0,5,60792.4,Pending,Cash
ORD02313,C0380,P072,2025-03-21,7,499.0,15,2969.05,Completed,UPI
ORD00062,C0244,P072,2024-01-10,2,499.0,30,698.6,Completed,UPI
ORD00658,C0456,P037,2024-08-08,3,6995.0,15,17837.25,Completed,Card
ORD02132,C0278,P020,2025-03-22,9,8995.0,15,68811.75,Pending,UPI
ORD00096,C0033,P034,2025-01-13,4,2499.0,0,9996.0,Completed,Card
ORD00479,C0214,P059,2024-03-19,2,3499.0,0,6998.0,Cancelled,Card
ORD01906,C0303,P079,2024-07-20,7,399.0,0,2793.0,Completed,Cash
ORD00849,C0355,P043,2024-08-17,10,7999.0,25,59992.5,Completed,UPI
ORD03793,C0034,P044,2025-03-02,5,4999.0,0,24995.0,Completed,Card
ORD04341,C0496,P068,2025-04-20,1,34999.0,0,34999.0,Cancelled,Card
ORD02548,C0424,P031,2024-01-07,8,12999.0,30,72794.4,Completed,Net Banking
ORD03732,C0042,P080,2024-09-28,5,299.0,10,1345.5,Completed,UPI
ORD00323,C0411,P090,2025-04-24,2,799.0,15,1358.3,Completed,Card
ORD01555,C0104,P034,2025-05-12,6,2499.0,10,13494.6,Pending,Net Banking
ORD04949,C0181,P044,2024-03-09,3,4999.0,10,13497.3,Completed,Card
ORD03662,C0201,P039,2025-06-14,6,2299.0,5,13104.3,Completed,Net Banking
ORD03128,C0127,P028,2024-11-24,9,1699.0,15,12997.35,Cancelled,UPI
ORD03707,C0310,P017,2025-02-03,6,68999.0,0,413994.0,Cancelled,UPI
ORD01631,C0147,P082,2024-06-27,7,24999.0,5,166243.35,Cancelled,UPI
ORD03354,C0398,P045,2024-03-05,8,2999.0,5,22792.4,Cancelled,Net Banking
ORD03023,C0030,P067,2024-12-07,9,2499.0,10,20241.9,Pending,Card
ORD00843,C0446,P067,2025-05-31,1,2499.0,0,2499.0,Completed,UPI
ORD00292,C0141,P043,2025-06-23,7,7999.0,20,44794.4,Completed,UPI
ORD03712,C0071,P073,2025-06-10,8,299.0,15,2033.2,Completed,Card
ORD04562,C0073,P068,2024-11-28,9,34999.0,0,314991.0,Completed,Card
ORD00534,C0126,P040,2025-04-20,8,1799.0,20,11513.6,Returned,Card
ORD01953,C0298,P016,2024-09-11,3,54999.0,0,164997.0,Completed,UPI
ORD02571,C0246,P001,2024-02-21,1,89999.0,0,89999.0,Completed,Card
ORD01345,C0048,P063,2024-12-29,10,899.0,10,8091.0,Completed,Card
ORD03928,C0289,P043,2024-08-14,3,7999.0,30,16797.9,Pending,Card
ORD02587,C0295,P035,2025-02-23,5,3499.0,0,17495.0,Completed,Card
ORD01601,C0457,P076,2024-06-26,6,299.0,0,1794.0,Completed,UPI
ORD01591,C0150,P014,2024-12-23,3,29990.0,25,67477.5,Completed,Net Banking
ORD03717,C0205,P058,2025-02-10,1,199.0,5,189.05,Completed,UPI
ORD04095,C0140,P009,2025-02-11,5,44999.0,20,179996.0,Completed,UPI
ORD01506,C0244,P061,2024-09-20,3,2499.0,10,6747.3,Completed,UPI
ORD01243,C0365,P038,2024-05-01,6,1995.0,10,10773.0,Completed,Card
ORD03655,C0414,P083,2024-10-10,5,7999.0,10,35995.5,Cancelled,Net Banking
ORD03193,C0188,P030,2024-04-24,10,9999.0,30,69993.0,Pending,Net Banking
ORD01129,C0302,P054,2024-10-09,5,1299.0,5,6170.25,Completed,Card
ORD01261,C0407,P067,2024-11-21,4,2499.0,20,7996.8,Completed,Net Banking
ORD02917,C0040,P027,2025-03-24,6,2499.0,5,14244.3,Completed,UPI
ORD03168,C0078,P051,2024-11-25,3,699.0,25,1572.75,Completed,UPI
ORD03683,C0324,P097,2025-03-17,1,179.0,25,134.25,Pending,Card
ORD04568,C0211,P033,2025-03-25,6,1299.0,20,6235.2,Completed,Card
ORD04968,C0305,P097,2024-06-05,3,179.0,0,537.0,Completed,Card
ORD02320,C0005,P089,2025-03-11,3,499.0,0,1497.0,Completed,UPI
ORD01372,C0376,P013,2025-02-18,1,1499.0,0,1499.0,Completed,Card
ORD01420,C0225,P062,2024-03-02,5,1799.0,10,8095.5,Pending,Cash
ORD01809,C0130,P016,2025-01-20,9,54999.0,10,445491.9,Completed,UPI
ORD04332,C0114,P011,2025-03-31,5,79999.0,20,319996.0,Completed,Net Banking
ORD01871,C0462,P095,2024-12-04,6,129.0,20,619.2,Completed,Card
ORD01993,C0453,P087,2025-06-27,10,29999.0,25,224992.5,Returned,Net Banking
ORD02608,C0456,P037,2024-03-06,8,6995.0,5,53162.0,Completed,UPI
ORD04990,C0231,P058,2024-02-03,3,199.0,0,597.0,Pending,UPI
ORD01422,C0064,P014,2024-05-29,5,29990.0,25,112462.5,Pending,UPI
ORD02023,C0330,P023,2025-04-30,8,5999.0,5,45592.4,Completed,UPI
ORD02624,C0426,P061,2025-05-22,6,2499.0,5,14244.3,Completed,Card
ORD04035,C0279,P019,2025-02-04,8,73999.0,0,591992.0,Completed,UPI
ORD04369,C0373,P024,2024-08-17,2,2499.0,0,4998.0,Cancelled,Card
ORD03244,C0318,P041,2024-11-17,1,2999.0,5,2849.05,Completed,Cash
ORD00945,C0258,P003,2024-06-19,10,39999.0,5,379990.5,Completed,UPI
ORD04809,C0185,P072,2025-03-11,2,499.0,5,948.1,Pending,UPI
ORD00071,C0037,P074,2024-08-21,5,399.0,10,1795.5,Completed,Card
ORD04229,C0312,P014,2024-08-22,7,29990.0,25,157447.5,Completed,UPI
ORD02094,C0307,P037,2025-02-04,3,6995.0,0,20985.0,Pending,Card
ORD04011,C0405,P083,2024-05-30,6,7999.0,25,35995.5,Cancelled,UPI
ORD04040,C0280,P030,2025-05-30,5,9999.0,5,47495.25,Completed,Card
ORD04765,C0422,P081,2024-06-01,6,12999.0,5,74094.3,Completed,UPI
ORD04418,C0310,P011,2024-09-24,9,79999.0,0,719991.0,Completed,UPI
ORD03908,C0131,P025,2025-04-19,2,2499.0,0,4998.0,Completed,UPI
ORD00747,C0103,P043,2024-07-20,6,7999.0,5,45594.3,Completed,Cash
ORD00682,C0431,P066,2024-10-15,1,999.0,0,999.0,Pending,Card
ORD01221,C0260,P057,2024-11-20,1,299.0,20,239.2,Pending,UPI
ORD03590,C0340,P058,2025-04-25,2,199.0,25,298.5,Pending,Cash
ORD00656,C0079,P016,2025-01-15,5,54999.0,10,247495.5,Completed,Card
ORD01174,C0116,P026,2024-06-14,7,3999.0,20,22394.4,Pending,UPI
ORD02811,C0237,P018,2024-01-08,5,59900.0,5,284525.0,Completed,UPI
ORD02268,C0476,P085,2025-06-04,1,34999.0,0,34999.0,Returned,Net Banking
ORD03821,C0215,P056,2024-11-29,1,699.0,30,489.3,Completed,Card
ORD04410,C0408,P077,2024-05-19,9,699.0,0,6291.0,Cancelled,Card
ORD02918,C0062,P003,2025-04-28,3,39999.0,20,95997.6,Completed,Net Banking
ORD04017,C0330,P070,2024-04-12,10,799.0,5,7590.5,Completed,Net Banking
ORD01097,C0339,P063,2024-10-14,6,899.0,15,4584.9,Completed,UPI
ORD01756,C0113,P074,2024-12-25,7,399.0,0,2793.0,Completed,Card
ORD04577,C0401,P043,2024-12-15,6,7999.0,30,33595.8,Completed,Net Banking
ORD03146,C0079,P097,2024-10-24,1,179.0,5,170.05,Completed,Net Banking
ORD00766,C0244,P021,2024-11-13,10,14999.0,5,142490.5,Completed,Card
ORD01946,C0292,P090,2024-04-16,1,799.0,15,679.15,Completed,Cash
ORD04431,C0348,P088,2024-09-21,3,28999.0,0,86997.0,Completed,Card
ORD03479,C0157,P090,2024-01-22,9,799.0,5,6831.45,Completed,Net Banking
ORD03132,C0098,P098,2024-03-27,3,599.0,0,1797.0,Completed,UPI
ORD01011,C0268,P044,2025-04-03,3,4999.0,10,13497.3,Completed,Card
ORD01437,C0321,P013,2024-12-03,9,1499.0,0,13491.0,Completed,Net Banking
ORD00671,C0488,P053,2024-06-22,1,499.0,25,374.25,Returned,UPI
ORD02084,C0473,P097,2024-05-03,5,179.0,5,850.25,Pending,UPI
ORD03667,C0405,P040,2024-11-22,1,1799.0,10,1619.1,Returned,UPI
ORD03183,C0249,P050,2025-02-21,3,44900.0,10,121230.0,Completed,UPI
ORD00234,C0076,P017,2024-12-10,2,68999.0,15,117298.3,Completed,UPI
ORD04609,C0268,P077,2024-10-11,2,699.0,0,1398.0,Completed,Card
ORD04457,C0333,P080,2025-04-10,10,299.0,20,2392.0,Completed,Net Banking
ORD00634,C0265,P009,2024-03-27,6,44999.0,10,242994.6,Completed,Cash
ORD02623,C0370,P053,2024-09-22,9,499.0,15,3817.35,Pending,Net Banking
ORD00416,C0235,P093,2024-07-17,6,299.0,5,1704.3,Completed,UPI
ORD01393,C0141,P035,2025-04-18,10,3499.0,30,24493.0,Completed,UPI
ORD01745,C0381,P007,2024-10-20,6,54999.0,0,329994.0,Completed,Card
ORD01188,C0464,P079,2024-02-06,6,399.0,0,2394.0,Cancelled,Card
ORD02575,C0132,P043,2024-02-03,1,7999.0,10,7199.1,Completed,UPI
ORD00801,C0125,P027,2024-02-25,4,2499.0,30,6997.2,Completed,UPI
ORD00018,C0054,P054,2025-05-09,10,1299.0,30,9093.0,Completed,Card
ORD04987,C0397,P047,2024-09-10,4,2499.0,10,8996.4,Completed,UPI
ORD02299,C0444,P052,2025-04-17,9,299.0,0,2691.0,Completed,UPI
ORD04319,C0483,P003,2025-02-02,2,39999.0,10,71998.2,Completed,Card
ORD03544,C0060,P067,2024-10-25,1,2499.0,15,2124.15,Completed,UPI
ORD00597,C0040,P006,2025-06-09,2,62999.0,20,100798.4,Completed,UPI
ORD01331,C0079,P091,2024-06-30,3,25.0,0,75.0,Completed,Cash
ORD04652,C0155,P094,2024-05-27,2,399.0,10,718.2,Completed,Card
ORD02403,C0221,P076,2024-11-17,1,299.0,0,299.0,Returned,UPI
ORD04090,C0469,P086,2025-02-05,5,12999.0,5,61745.25,Completed,UPI
